Pubmed ID,Temperature,Diet,Details,Wild type lifespan (days),Gene 1,Intervention on gene 1,Gene 1 single mutant lifespan (days),"Gene(s) 2(,3)","Intervention(s) on gene 2(,3)","Gene(s) 2(,3) mutant lifespan (days)","Double (triple) mutant (genes 1,2,(3)) lifespan (days)",Phenotype description,Organism
15068796,25,,"To determine mean adult life span at 25C, animals were grown at 15C until the L4 larval stage and then shifted to prevent dauer entry. RNAi treatment of the life span strains akt-1(RNAi); akt-2(ok393) and akt-1(RNAi); akt-2(ok393) sgk-1(RNAi) was started with L3 larvae of the F0 generation to bypass the problem of dauer entry in F1.",14.7,akt-1,ok525,15.5,akt-2,ok393,14.2,17.5,"Individual inactivation of neither akt-1 nor akt-2 had an effect on longevity (Table 2), and akt-1(RNAi);akt-2(ok393) animals only showed a weak life span extension by 19%. This suggests that, in contrast to their strong input into dauer regulation, neither akt-1 nor akt-2 plays a major role in the control of life span.",6239
15068796,25,,"To determine mean adult life span at 25C, animals were grown at 15C until the L4 larval stage and then shifted to prevent dauer entry. RNAi treatment of the life span strains akt-1(RNAi); akt-2(ok393) and akt-1(RNAi); akt-2(ok393) sgk-1(RNAi) was started with L3 larvae of the F0 generation to bypass the problem of dauer entry in F1.",14.7,akt-1;akt-2,RNAi;ok393,17.5,sgk-1,RNAi,24,22.7,"In contrast to their strong input into dauer regulation, neither akt-1 nor akt-2 plays a major role in the control of life span. This was corroborated by the finding that life span of the triple mutant akt-1(RNAi); akt-2(ok393) sgk-1(RNAi) was not longer than that of sgk-1(RNAi) alone, arguing for sgk-1 being the main factor at this position of the pathway to control life span.",6239
15068796,25,,"To determine mean adult life span at 25C, animals were grown at 15C until the L4 larval stage and then shifted to prevent dauer entry. RNAi treatment of the life span strains akt-1(RNAi); akt-2(ok393) and akt-1(RNAi); akt-2(ok393) sgk-1(RNAi) was started with L3 larvae of the F0 generation to bypass the problem of dauer entry in F1.",14.7,daf-16,mgDf50,11.4,sgk-1,RNAi,24,11.4,"These data confirm that the level of sgk-1expression is a major determinant for longevity. daf-16(mgDf50), a putative null allele of daf-16, fully suppresses the life span extension of sgk-1, which is another confirmation that daf-16 is the major output of sgk-1.",6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",18.7,trpa-1,xuEx601,23.8,daf-16,mgDf47,16,15.8,Loss of daf-16 abolished the ability of trpa-1 transgenes to extend lifespan.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",18.7,trpa-1,xuEx606,21.1,daf-16,mgDf47,16,16,Loss of daf-16 abolished the ability of trpa-1 transgenes to extend lifespan.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",22.8,trpa-1,xuEx601,25,daf-16,mgDf47,19.4,20.2,Loss of daf-16 abolished the ability of trpa-1 transgenes to extend lifespan.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",,pkc-2,ok328,19.2,trpa-1,xuEx601,23.9,19.7,Loss of pkc-2 fully suppresses the long-lived phenotype of trpa-1 transgenic worms.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",,pkc-2,ok328,19.2,trpa-1,xuEx619,24.1,19.3,Loss of pkc-2 fully suppresses the long-lived phenotype of trpa-1 transgenic worms.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",,pkc-2,ok328,18.5,trpa-1,xuEx601,21.6,18.7,Loss of pkc-2 fully suppresses the long-lived phenotype of trpa-1 transgenic worms.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",,pkc-2,ok328,18.5,trpa-1,xuEx619,22.1,19.3,Loss of pkc-2 fully suppresses the long-lived phenotype of trpa-1 transgenic worms.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",19.8,daf-16,mgDf47,14.8,pkc-2,xuEx913,27.1,14.6,"Overexpression of pkc-2 cDNA extends lifespan, which can be fully suppressed by loss of daf-16.",6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",19.8,daf-16,mgDf47,14.8,pkc-2,xuEx916,25,15.1,"Overexpression of pkc-2 cDNA extends lifespan, which can be fully suppressed by loss of daf-16.",6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",19.9,daf-16,mgDf47,17.1,pkc-2,xuEx913,23.4,17.2,"Overexpression of pkc-2 cDNA extends lifespan, which can be fully suppressed by loss of daf-16.",6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",19.9,daf-16,mgDf47,17.1,pkc-2,xuEx916,22.7,16.7,"Overexpression of pkc-2 cDNA extends lifespan, which can be fully suppressed by loss of daf-16.",6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",19.6,sgk-1,ok538,15.6,trpa-1,xuEx601,25.2,15.8,Loss of sgk-1 fully suppresses the long-lived phenotype of trpa-1 and pkc-2 transgenic animals.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",19.6,sgk-1,ok538,15.6,pkc-2,xuEx913,25.9,15.7,Loss of sgk-1 fully suppresses the long-lived phenotype of trpa-1 and pkc-2 transgenic animals.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",19.7,sgk-1,ok538,17.4,trpa-1,xuEx601,25.1,18.7,Loss of sgk-1 fully suppresses the long-lived phenotype of trpa-1 and pkc-2 transgenic animals.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",19.7,sgk-1,ok538,17.4,pkc-2,xuEx913,26.4,17.5,Loss of sgk-1 fully suppresses the long-lived phenotype of trpa-1 and pkc-2 transgenic animals.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",20.4,sgk-1,xuEx1266,25.8,daf-16,mgDf47,17.5,17.7,"Overexpression of sgk-1 extends lifespan, which can be fully suppressed by loss of daf-16. Sgk-1 cDNA was expressed as a transgene in the intestine, a tissue in which endogenous sgk-1 gene is enriched",6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",19.8,sgk-1,xuEx1266,24.4,daf-16,mgDf47,13.6,13.8,"Overexpression of sgk-1 extends lifespan, which can be fully suppressed by loss of daf-16. Sgk-1 cDNA was expressed as a transgene in the intestine, a tissue in which endogenous sgk-1 gene is enriched.",6239
23415228,25,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",,daf-16,RNAi,11.31,trpa-1,ok999,11.31,11.31,"Upon daf-16 RNAi treatment, trpa-1 and pkc-2 mutant worms showed a lifespan similar to that of wild-type worms at all three different temperatures.",6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",,daf-16,RNAi,13.82,trpa-1,ok999,13.82,13.82,"Upon daf-16 RNAi treatment, trpa-1 and pkc-2 mutant worms showed a lifespan similar to that of wild-type worms at all three different temperatures.",6239
23415228,15,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",,daf-16,RNAi,18,trpa-1,ok999,18,18,"Upon daf-16 RNAi treatment, trpa-1 and pkc-2 mutant worms showed a lifespan similar to that of wild-type worms at all three different temperatures.",6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",21.6,skn-1,RNAi,16.4,trpa-1,xuEx601,,19.2,trpa-1transgene can further extend lifespan of skn-1(RNAi) worms.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",21.6,skn-1,RNAi,16.4,pkc-2,xuEx913,,19.2,pkc-2 transgene can further extend lifespan of skn-1(RNAi) worms.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",21.37,pha-4,RNAi,14.13,trpa-1,xuEx601,,18.27,trpa-1 transgene can further extend lifespan of pha-4(RNAi) worms.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",21.37,pha-4,RNAi,14.13,pkc-2,xuEx913,,17.24,pkc-2 transgene can further extend lifespan of pha-4(RNAi) worms.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",21.25,hsf-1,RNAi,11.6,trpa-1,xuEx601,,20.5,trpa-1 transgene can further extend lifespan of hsf-1(RNAi) worms.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",21.25,hsf-1,RNAi,11.6,pkc-2,xuEx913,,11.87,pkc-2 transgene can further extend lifespan of hsf-1(RNAi) worms.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",,daf-12,rh61rh411,20.8,trpa-1,xuEx601,,23.6,trpa-1 transgene can further extend lifespan of daf-12 mutant worms.,6239
23415228,20,NGM,"All lifespan studies were conducted at 20 °C. In all experiments, the first day of adulthood was scored as day 1. For each lifespan assay, 80100 worms were included and transferred every 23 days to fresh 60 mm NGM (nematode growth medium) plates at a density of 10 worms per plate. Worms were censored if they crawled off the plate, exploded or bagged.",,daf-12,rh61rh411,20.8,pkc-2,xuEx913,,23.6,pkc-2 transgene can further extend lifespan of daf-12 mutant worms.,6239
